Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,C574543-1128/01,67.2,21.0,346.0,$3135.86,Non-binary,63.0,2.0,16.0,1.0,,$2.02,Supplier 3,Chennai,17.0,932.0,10.0,$92.35,,3.17,Road,routeC,389.07
haircare,D621100-1128/00,,68.0,,$7245.24,Non-binary,66.0,2.0,73.0,1.0,Carrier B,$9.13,Supplier 4,Kolkata,,786.0,19.0,$51.83,Fail,2.09,Road,A route,281.05
cosmetics,D615021-1128/00,24.8,60.0,376.0,$4782.97,Male,75.0,4.0,93.0,9.0,Carrier C,$8.78,Supplier 3,,7.0,233.0,10.0,,Pending,4.86,Air,B,302.9
cosmetics,D504700-1128/00,28.76,28.0,,$8754.9,,51.0,21.0,72.0,6.0,Carrier B,$2.73,Supplier 1,Delhi,21.0,624.0,9.0,$76.47,Fail,4.76,Road,routeB,723.7
skincare,C574558-1128/00,19.49,61.0,900.0,$8989.46,Male,88.0,4.0,,7.0,Carrier C,$6.17,Supplier 4,Delhi,19.0,205.0,17.0,$58.78,Fail,1.33,Road,c,564.97
,C574543-1128/00,40.94,36.0,,$6063.83,,93.0,,75.0,5.0,Carrier B,$1.19,Supplier 2,Kolkata,24.0,202.0,26.0,$38.97,,4.15,Air,,162.19
haircare,D621090-1012/00,15.43,90.0,470.0,$7154.23,Female,96.0,15.0,77.0,8.0,Carrier B,$3.74,Supplier 4,Delhi,14.0,392.0,13.0,$43.97,Fail,4.7,Air,route_C,232.51
haircare,D615011-1012/00,84.54,29.0,,$9012.6,Male,20.0,,87.0,4.0,Carrier C,$6.02,Supplier 1,Chennai,17.0,107.0,28.0,$32.68,Fail,4.49,Rail,b,678.72
haircare,D504600-1012/00,19.39,22.0,673.0,$9448.5,Non-binary,43.0,2.0,18.0,9.0,Carrier A,$3.06,Supplier 3,Mumbai,21.0,748.0,2.0,$69.01,,,Rail,b,615.54
skincare,C574458-1210/00,14.54,79.0,81.0,$1185.31,Unknown,35.0,14.0,23.0,3.0,Carrier B,$7.67,Supplier 3,Kolkata,22.0,,24.0,$71.85,Pending,,Rail,b,819.98
haircare,C574443-1012/00,24.08,22.0,,$9644.26,Female,4.0,21.0,99.0,3.0,Carrier B,$4.45,Supplier 5,Kolkata,23.0,919.0,12.0,$49.41,Pending,1.15,Air,C,223.31
cosmetics,D621090-1005/00,37.21,40.0,475.0,$5683.1,Female,41.0,16.0,31.0,7.0,,$4.48,Supplier 5,Chennai,28.0,692.0,11.0,$72.34,Pending,1.09,Air,b,378.61
cosmetics,D615011-1005/00,81.5,85.0,861.0,$2387.0,Female,93.0,21.0,70.0,1.0,Carrier A,$1.78,Supplier 4,Delhi,23.0,,21.0,$99.19,Pass,3.38,Rail,B route,341.94
haircare,D504600-1005/00,91.51,31.0,591.0,$7259.34,Unknown,28.0,7.0,96.0,3.0,Carrier A,$3.0,Supplier 3,Delhi,19.0,320.0,22.0,$41.32,Fail,3.29,Road,A route,120.21
haircare,C574458-1005/00,56.08,7.0,639.0,$6754.29,Unknown,19.0,4.0,50.0,4.0,Carrier B,,Supplier 1,Bangalore,27.0,124.0,27.0,,Fail,1.85,,routeC,256.94
cosmetics,C574443-1005/00,79.86,67.0,745.0,$8542.1,Female,37.0,6.0,73.0,5.0,Carrier A,$6.0,Supplier 3,Delhi,6.0,566.0,10.0,$25.63,Fail,4.27,Air,C route,395.29
haircare,D621090-1003/00,69.85,96.0,,$5359.57,Female,29.0,4.0,68.0,3.0,Carrier A,$7.74,Supplier 4,Chennai,1.0,287.0,24.0,$52.69,Pending,2.13,Road,b,
skincare,D615011-1003/00,6.39,68.0,431.0,$9369.48,Female,,4.0,8.0,3.0,,$8.31,Supplier 2,Delhi,29.0,612.0,6.0,$26.67,Pass,2.79,Sea,routeB,455.64
skincare,D504600-1003/00,73.58,54.0,958.0,$1692.11,Non-binary,,11.0,93.0,1.0,Carrier A,$3.97,Supplier 2,Kolkata,20.0,352.0,,$52.46,Pass,2.29,Rail,route_A,695.65
cosmetics,C574458-1003/00,86.69,28.0,958.0,$5532.89,Unknown,70.0,14.0,43.0,4.0,Carrier C,$2.39,Supplier 3,Kolkata,16.0,870.0,5.0,$18.66,Pass,2.14,Road,b,917.56
skincare,C574443-1003/00,63.94,73.0,236.0,$3827.76,Non-binary,22.0,18.0,99.0,6.0,Carrier A,$3.28,Supplier 3,Chennai,18.0,237.0,7.0,$95.5,Pending,1.12,Rail,routeC,584.8
skincare,D621090-1002/00,16.79,70.0,217.0,$4240.96,,22.0,14.0,83.0,8.0,Carrier A,$7.56,Supplier 2,Kolkata,19.0,310.0,19.0,$55.01,Pending,4.54,Air,,369.12
skincare,D615011-1002/00,99.23,,251.0,$8525.13,Male,20.0,25.0,23.0,5.0,Carrier A,$9.43,Supplier 2,Bangalore,8.0,289.0,29.0,$67.87,Pass,0.39,Air,A,996.46
skincare,D504600-1002/00,81.01,45.0,,$8341.21,Male,16.0,14.0,39.0,4.0,Carrier C,$1.91,Supplier 2,Bangalore,20.0,832.0,4.0,$15.5,Pass,3.0,Rail,b,723.45
haircare,C574458-1002/00,42.68,30.0,234.0,$3791.1,Unknown,64.0,21.0,80.0,8.0,,$6.4,Supplier 5,Chennai,28.0,682.0,21.0,$11.29,Pending,3.36,Sea,,892.74
skincare,C574443-1002/00,78.95,21.0,,$3957.3,Unknown,37.0,2.0,85.0,6.0,Carrier A,$6.91,Supplier 4,Kolkata,4.0,681.0,13.0,$36.14,Pass,0.38,Sea,routeA,852.18
cosmetics,U040104-0000/00,53.24,53.0,491.0,$4249.14,Female,19.0,20.0,,7.0,Carrier A,$1.84,Supplier 1,Kolkata,4.0,403.0,,$53.42,Pending,4.03,Sea,B route,248.6
haircare,D456001-0000/00,74.25,48.0,968.0,$7215.66,Unknown,20.0,11.0,39.0,8.0,Carrier A,$2.39,Supplier 4,Delhi,23.0,760.0,26.0,$24.81,Pending,2.18,Sea,routeA,357.63
cosmetics,C911013-0000/00,74.73,8.0,,$4027.06,,61.0,13.0,48.0,6.0,Carrier C,$6.41,Supplier 4,Chennai,13.0,956.0,3.0,$13.21,Pending,4.42,Road,routeC,163.78
skincare,C911012-0000/00,75.79,96.0,424.0,$5315.92,Non-binary,11.0,19.0,66.0,7.0,Carrier A,$7.83,Supplier 3,Delhi,15.0,797.0,2.0,$73.11,Pass,0.85,Sea,routeA,932.73
haircare,C911007-0000/00,,14.0,115.0,$1445.38,Female,96.0,4.0,,6.0,Carrier C,$8.8,Supplier 3,Kolkata,,825.0,9.0,$17.57,Pending,1.04,Rail,B route,336.04
haircare,C911006-0000/00,2.11,72.0,,$8500.78,Male,37.0,2.0,41.0,1.0,Carrier C,$2.43,Supplier 1,Bangalore,1.0,371.0,2.0,$40.42,Pass,2.92,Air,b,924.89
haircare,C820817-0013/00,98.49,35.0,755.0,$9991.92,Female,74.0,15.0,77.0,2.0,Carrier C,,Supplier 5,Delhi,27.0,650.0,7.0,$11.15,Fail,3.36,Air,a,951.32
skincare,C820815-0013/00,74.36,84.0,987.0,$6269.04,Non-binary,4.0,7.0,64.0,7.0,Carrier B,$3.59,Supplier 4,Chennai,16.0,731.0,20.0,$11.97,Pass,0.31,Rail,route_C,397.42
cosmetics,C820811-0013/00,82.85,2.0,154.0,$7845.33,,93.0,19.0,22.0,6.0,Carrier C,$1.71,Supplier 1,,15.0,460.0,6.0,$11.42,Pending,4.06,Sea,c,953.63
haircare,C820810-0013/00,13.99,69.0,366.0,$4927.73,Unknown,70.0,3.0,76.0,9.0,Carrier B,$2.49,Supplier 1,Chennai,26.0,781.0,5.0,$52.6,Pending,1.68,Road,C,279.11
cosmetics,C820817-0011/00,32.58,60.0,179.0,$8773.07,Female,2.0,28.0,22.0,5.0,Carrier A,,Supplier 1,Mumbai,,678.0,7.0,$44.05,Fail,1.41,Air,routeA,578.28
cosmetics,C820815-0011/00,98.92,80.0,772.0,$1423.43,Male,68.0,11.0,69.0,3.0,Carrier B,,Supplier 2,Mumbai,22.0,363.0,27.0,$12.11,,1.31,Road,routeB,931.91
haircare,C820811-0011/00,4.6,48.0,44.0,$3857.44,,90.0,27.0,35.0,3.0,Carrier B,$6.89,Supplier 4,Bangalore,1.0,853.0,16.0,$32.43,Fail,4.51,Sea,route_C,
skincare,C820810-0011/00,69.78,6.0,157.0,$6242.1,Female,23.0,25.0,26.0,6.0,Carrier A,$2.82,Supplier 3,Bangalore,22.0,857.0,11.0,$23.04,Pending,1.51,Road,B,587.83
skincare,C574261-0007/04,17.3,76.0,937.0,$3684.47,Female,79.0,16.0,1.0,8.0,Carrier A,$7.54,Supplier 5,Kolkata,9.0,,11.0,$85.24,Fail,3.36,,route_A,462.71
cosmetics,C574261-0007/03,,22.0,957.0,$5561.41,Unknown,17.0,15.0,33.0,5.0,Carrier B,,Supplier 2,Bangalore,24.0,796.0,25.0,$58.88,Pending,3.16,Air,C route,308.69
haircare,C574261-0006/02,92.34,14.0,55.0,$6246.28,Female,36.0,22.0,33.0,1.0,Carrier C,$8.77,Supplier 5,,27.0,846.0,10.0,$60.43,Pending,0.26,Rail,,456.36
,C574261-0006/01,49.36,12.0,124.0,$6848.56,Unknown,1.0,7.0,73.0,1.0,Carrier B,$2.89,Supplier 3,Bangalore,27.0,956.0,,$40.62,Pass,1.07,Sea,routeC,178.99
cosmetics,C574251-0007/04,75.74,66.0,514.0,$9774.39,Non-binary,82.0,,20.0,3.0,Carrier C,$3.31,Supplier 1,Chennai,2.0,662.0,28.0,$22.45,Fail,0.65,Sea,a,823.58
skincare,C574251-0007/03,8.14,82.0,,$8613.43,Male,,21.0,33.0,8.0,Carrier B,$8.71,Supplier 4,,2.0,,28.0,$36.83,Pass,2.27,Road,routeC,391.6
skincare,C574251-0006/02,37.96,26.0,433.0,,Non-binary,46.0,9.0,39.0,5.0,Carrier A,$8.35,Supplier 5,Kolkata,7.0,,28.0,,Fail,,Air,c,139.83
skincare,C574251-0006/01,2.52,,746.0,$3408.94,Unknown,44.0,23.0,90.0,9.0,Carrier B,$9.19,Supplier 5,Bangalore,10.0,718.0,17.0,$59.44,Fail,0.6,Air,route_C,390.33
haircare,C574243-0007/04,88.02,15.0,586.0,$2045.06,Female,63.0,10.0,99.0,3.0,Carrier C,$9.79,Supplier 1,Chennai,,156.0,22.0,$61.6,Pass,0.99,Road,routeB,300.38
haircare,C574243-0007/03,74.02,10.0,193.0,$1858.96,Male,53.0,5.0,,1.0,,$9.03,,Mumbai,16.0,583.0,25.0,$88.26,Pass,2.59,Sea,C route,608.53
haircare,C574243-0006/02,13.87,59.0,796.0,$6983.17,Male,99.0,8.0,13.0,1.0,Carrier C,$9.44,Supplier 2,Mumbai,28.0,833.0,21.0,,Fail,3.41,Air,route_B,542.74
haircare,C574243-0006/01,44.64,80.0,734.0,$6198.36,Non-binary,23.0,26.0,67.0,2.0,Carrier C,$2.49,,Delhi,17.0,547.0,9.0,$40.04,,4.13,Road,routeC,
skincare,C574319-0000/27,13.03,98.0,176.0,$3931.18,Male,39.0,20.0,75.0,3.0,Carrier B,$9.76,,Mumbai,15.0,509.0,20.0,$92.2,Pending,1.42,Rail,route_C,
,C574319-0000/22,58.36,25.0,400.0,$3138.04,Unknown,11.0,18.0,5.0,9.0,Carrier A,$9.35,Supplier 4,Delhi,22.0,767.0,10.0,$60.79,Pass,2.56,Air,route_C,
skincare,C574319-0000/05,89.91,74.0,782.0,$7012.09,Unknown,76.0,,,3.0,Carrier A,$1.48,Supplier 3,,6.0,751.0,2.0,$79.24,Pass,3.64,Sea,A route,
cosmetics,C574319-0000/40,96.83,49.0,691.0,$7040.2,Unknown,80.0,6.0,53.0,9.0,,$3.64,Supplier 5,,10.0,544.0,7.0,$58.04,Pending,1.01,Road,routeC,219.31
haircare,C574319-0000/02,47.44,12.0,463.0,$5930.79,Female,75.0,15.0,57.0,9.0,Carrier B,$3.02,Supplier 5,Kolkata,,920.0,9.0,$81.83,Pass,4.44,Air,A route,561.09
haircare,B272529-0000/04,83.05,86.0,958.0,$5013.17,Male,1.0,24.0,13.0,9.0,Carrier B,,,Bangalore,21.0,496.0,22.0,$42.27,,3.38,Air,routeC,
skincare,B272529-0000/05,77.06,,536.0,$2568.81,Male,83.0,19.0,98.0,3.0,Carrier A,$8.69,Supplier 4,Bangalore,2.0,651.0,15.0,$93.36,Fail,,Rail,,275.45
haircare,B272529-0000/02,2.23,42.0,157.0,$1638.66,,53.0,20.0,23.0,3.0,Carrier A,$3.36,Supplier 4,Mumbai,24.0,997.0,20.0,,Pass,3.78,Road,b,767.06
skincare,B272525-0000/04,18.03,73.0,100.0,$5332.95,Unknown,16.0,15.0,,6.0,Carrier B,$7.16,Supplier 5,Kolkata,28.0,325.0,16.0,$87.08,Fail,3.45,Rail,A,202.97
cosmetics,B272525-0000/05,23.16,34.0,610.0,,Male,1.0,25.0,85.0,5.0,Carrier A,$9.17,Supplier 4,,14.0,198.0,18.0,$60.43,Pending,1.54,Sea,B route,564.15
haircare,B272525-0000/02,9.92,,708.0,$7830.32,,17.0,2.0,60.0,8.0,Carrier C,$2.56,Supplier 1,Bangalore,21.0,100.0,1.0,$81.68,Pending,1.97,Air,B route,321.8
cosmetics,B272523-0000/04,29.04,63.0,348.0,$5814.34,Female,57.0,16.0,17.0,4.0,Carrier B,$2.84,Supplier 1,Mumbai,16.0,506.0,2.0,,Fail,4.87,Road,A,
skincare,B272523-0000/05,,50.0,670.0,$1447.84,Female,9.0,18.0,9.0,5.0,Carrier B,$7.67,Supplier 5,Delhi,7.0,349.0,5.0,$60.64,Fail,1.28,Sea,c,527.3
skincare,B272523-0000/02,43.3,99.0,853.0,$7422.93,Unknown,87.0,6.0,2.0,9.0,Carrier C,$8.08,Supplier 4,Bangalore,,812.0,16.0,$35.28,Pending,0.9,Air,A route,996.77
cosmetics,C574161-0016/02,91.7,52.0,583.0,$7119.54,Male,15.0,2.0,52.0,9.0,Carrier C,$2.46,Supplier 1,Mumbai,8.0,131.0,10.0,$43.59,Pending,1.82,Sea,A,430.07
haircare,C574151-0016/03,51.84,94.0,700.0,$9139.11,Male,55.0,9.0,41.0,7.0,Carrier B,$5.75,Supplier 2,Mumbai,26.0,691.0,23.0,$76.61,Fail,0.05,Sea,A,435.3
haircare,C574143-0016/03,14.48,3.0,178.0,$2914.78,Male,,13.0,11.0,2.0,Carrier A,,,Chennai,19.0,851.0,4.0,$28.74,Pass,4.1,Rail,A route,457.82
skincare,C574161-0015/02,49.49,54.0,39.0,$8387.29,,64.0,6.0,13.0,2.0,Carrier C,$7.13,Supplier 5,Delhi,19.0,191.0,9.0,$69.86,Fail,0.2,Road,route_C,471.76
,C574151-0015/02,51.84,70.0,307.0,$9365.33,Non-binary,18.0,10.0,84.0,,,$3.65,Supplier 1,Chennai,14.0,821.0,5.0,$36.95,Pending,3.43,Road,routeC,969.9
skincare,C574143-0015/02,31.89,11.0,95.0,$6514.65,Non-binary,51.0,29.0,,5.0,,$3.47,Supplier 5,Kolkata,5.0,550.0,20.0,$28.85,Pending,3.51,Rail,b,519.71
haircare,C574161-0013/01,60.04,18.0,784.0,$7637.42,,67.0,6.0,6.0,6.0,Carrier C,$4.06,Supplier 1,Delhi,12.0,910.0,10.0,$83.22,Pass,1.49,Road,routeB,970.0
cosmetics,C574151-0013/01,31.37,74.0,93.0,$1526.5,Non-binary,22.0,5.0,69.0,2.0,Carrier C,$7.1,Supplier 4,Chennai,14.0,964.0,13.0,$15.8,Pending,,Rail,A,996.59
cosmetics,C574143-0013/01,28.93,93.0,864.0,$2084.74,,62.0,,97.0,8.0,Carrier B,$3.66,Supplier 4,Delhi,,619.0,9.0,$65.92,Pass,4.48,Rail,routeB,960.82
haircare,C574062-0023/02,87.54,20.0,910.0,$1642.7,Male,70.0,16.0,57.0,8.0,Carrier B,$9.11,Supplier 5,Kolkata,,909.0,5.0,$12.89,Pass,2.55,Road,route_C,515.4
cosmetics,C574051-0023/02,41.26,,825.0,$7942.3,Male,92.0,4.0,80.0,2.0,Carrier C,$2.95,Supplier 1,Delhi,18.0,869.0,27.0,,Pending,0.92,Air,c,498.34
skincare,C574043-0023/02,51.41,88.0,,$5468.81,Female,53.0,17.0,42.0,2.0,Carrier C,$3.45,Supplier 3,Mumbai,18.0,583.0,12.0,$31.96,Fail,0.59,Air,,920.26
cosmetics,C574062-0020/01,62.11,59.0,433.0,$1167.96,Female,2.0,9.0,94.0,7.0,Carrier C,$7.94,Supplier 5,Chennai,25.0,808.0,23.0,$66.77,Fail,2.79,Air,C route,584.27
skincare,C574051-0020/01,62.16,,799.0,,Unknown,50.0,19.0,79.0,7.0,Carrier A,$1.74,Supplier 5,Chennai,15.0,724.0,25.0,$69.44,Fail,2.81,Air,c,446.92
skincare,C574043-0020/01,61.94,25.0,232.0,$5257.64,Female,42.0,13.0,7.0,6.0,Carrier A,$8.14,Supplier 3,Delhi,8.0,493.0,8.0,$63.64,Pass,,Sea,A route,844.93
haircare,C573962-0209/02,76.85,11.0,708.0,$6750.88,Male,2.0,5.0,29.0,6.0,Carrier B,$9.77,Supplier 3,Mumbai,27.0,127.0,20.0,$50.09,Pass,0.48,Rail,route_C,157.52
cosmetics,C573951-0209/02,29.07,16.0,588.0,$2984.64,Non-binary,25.0,17.0,45.0,5.0,Carrier A,,Supplier 5,Bangalore,1.0,440.0,18.0,$12.81,Fail,4.96,Sea,routeC,657.23
cosmetics,C573943-0209/02,,64.0,172.0,$4884.88,Unknown,10.0,17.0,16.0,2.0,Carrier C,$9.56,Supplier 4,Chennai,27.0,552.0,,$43.92,Pass,1.47,Rail,C route,512.73
skincare,C573962-0206/01,54.6,39.0,943.0,$4171.65,Male,10.0,3.0,56.0,8.0,,$5.33,Supplier 3,Chennai,8.0,840.0,14.0,$50.96,Fail,4.77,Air,routeC,
haircare,C573951-0206/01,89.25,55.0,45.0,,Non-binary,,,76.0,2.0,Carrier B,,Supplier 2,Mumbai,26.0,454.0,25.0,$22.62,Pass,0.41,Air,b,910.53
haircare,C573943-0206/01,93.72,1.0,948.0,$9975.48,Unknown,58.0,5.0,10.0,8.0,Carrier B,$4.43,Supplier 4,Delhi,1.0,279.0,2.0,$34.23,Pass,4.46,,c,932.75
cosmetics,B291221-0002/06,7.73,74.0,95.0,$4499.41,,61.0,20.0,51.0,3.0,Carrier C,$2.55,Supplier 1,Delhi,26.0,736.0,15.0,$24.44,Pending,1.23,Sea,C route,897.28
haircare,B291221-0002/04,42.74,43.0,108.0,$4077.43,Female,46.0,1.0,91.0,3.0,Carrier A,$8.37,Supplier 1,Chennai,,198.0,8.0,$24.51,Fail,,Road,routeA,298.37
cosmetics,B291221-0002/30,88.12,10.0,65.0,,Male,32.0,16.0,88.0,5.0,Carrier A,$4.94,Supplier 2,Mumbai,27.0,844.0,15.0,$50.12,Fail,2.37,Road,a,656.03
skincare,B291205-0002/06,46.61,11.0,542.0,$3711.19,,17.0,8.0,58.0,8.0,Carrier B,$3.66,Supplier 3,,18.0,583.0,24.0,$84.43,Fail,0.35,Air,routeC,561.46
skincare,B291205-0002/04,91.17,8.0,921.0,$1439.67,Unknown,29.0,2.0,34.0,9.0,Carrier C,$3.12,Supplier 3,Delhi,27.0,714.0,28.0,$55.68,Fail,0.81,Air,routeA,402.49
cosmetics,B291205-0002/30,2.63,27.0,656.0,$2843.1,Non-binary,32.0,1.0,41.0,8.0,Carrier C,$4.75,Supplier 3,Chennai,19.0,,10.0,$97.97,Pending,1.62,Sea,route_C,458.1
haircare,B291221-0001/06,55.22,19.0,54.0,$5826.06,Non-binary,22.0,28.0,66.0,4.0,Carrier C,,Supplier 2,Chennai,19.0,824.0,12.0,$31.59,Fail,4.23,Sea,routeB,877.74
skincare,B291221-0001/04,29.93,32.0,117.0,$5167.51,Non-binary,38.0,,80.0,6.0,Carrier B,$1.95,Supplier 4,Mumbai,,597.0,12.0,$50.13,Fail,4.24,Rail,C,306.64
cosmetics,B291221-0001/30,22.67,52.0,,$5690.21,Unknown,35.0,21.0,41.0,5.0,,$9.61,Supplier 1,,18.0,518.0,,$62.29,Pass,4.6,Rail,c,763.25
skincare,B291205-0001/06,44.17,75.0,395.0,,,62.0,24.0,14.0,9.0,Carrier B,$8.72,Supplier 5,Mumbai,14.0,380.0,25.0,$87.18,Pending,,Sea,route_A,593.23
cosmetics,B291205-0001/04,99.64,26.0,180.0,$1343.04,Male,43.0,23.0,89.0,2.0,Carrier A,$7.68,Supplier 3,Kolkata,10.0,249.0,15.0,$33.84,Pass,4.87,Air,b,140.72
haircare,B291205-0001/30,27.52,98.0,555.0,$7800.79,Non-binary,36.0,,5.0,2.0,Carrier A,$4.24,Supplier 5,Mumbai,9.0,,19.0,$32.69,,,Sea,routeC,889.31
skincare,B291121-0002/04,,19.0,,$2658.43,Unknown,77.0,9.0,12.0,8.0,Carrier B,$5.78,Supplier 3,Delhi,,,16.0,$32.56,Pass,2.63,Rail,B,426.15
skincare,B291121-0002/20,23.22,69.0,761.0,$7779.67,Unknown,21.0,14.0,89.0,1.0,Carrier A,$7.56,Supplier 2,,16.0,962.0,11.0,$46.07,Pass,4.71,Sea,B route,576.94
skincare,B291121-0002/02,73.72,80.0,835.0,$1208.89,Female,25.0,15.0,51.0,1.0,Carrier A,$8.99,,Bangalore,,244.0,,$47.58,Pass,2.55,Road,,930.96
haircare,B291121-0002/36,31.7,67.0,501.0,$7195.32,Non-binary,14.0,13.0,15.0,1.0,Carrier B,$6.96,Supplier 3,Kolkata,20.0,941.0,,$30.63,Pass,3.38,Road,routeA,788.89
haircare,B291105-0002/04,6.4,88.0,865.0,$6228.95,Unknown,43.0,19.0,74.0,2.0,Carrier B,,Supplier 3,Chennai,5.0,759.0,2.0,$38.58,Pending,2.95,Air,C route,944.63
skincare,B291105-0002/20,88.63,95.0,529.0,$9280.9,Non-binary,57.0,2.0,47.0,,Carrier C,$4.12,Supplier 4,Chennai,7.0,144.0,23.0,$57.73,Fail,2.69,Sea,c,297.03
haircare,B291105-0002/02,53.1,40.0,58.0,$6276.26,Non-binary,93.0,5.0,22.0,8.0,Carrier C,$7.97,Supplier 1,Mumbai,2.0,666.0,19.0,$39.05,Fail,4.19,Sea,routeB,228.9
haircare,B291105-0002/36,95.08,,489.0,$3350.45,Unknown,88.0,22.0,40.0,5.0,Carrier B,$3.64,Supplier 1,Bangalore,21.0,731.0,,$71.04,Pass,4.25,Sea,,584.43
cosmetics,B291121-0001/04,71.53,53.0,400.0,$3739.44,Unknown,27.0,27.0,14.0,,Carrier C,$1.39,Supplier 2,Delhi,8.0,484.0,,$95.21,Fail,1.1,Road,c,608.6
cosmetics,B291121-0001/20,21.88,23.0,355.0,$5327.01,Female,38.0,7.0,,1.0,Carrier A,$5.0,Supplier 5,Chennai,14.0,534.0,9.0,$84.98,,4.41,Air,C route,494.7
cosmetics,B291121-0001/02,66.86,,146.0,$6726.19,Unknown,20.0,16.0,93.0,2.0,Carrier A,$9.88,Supplier 2,Kolkata,,377.0,28.0,$96.91,Fail,4.78,,,190.62
,B291121-0001/36,74.61,91.0,953.0,$9001.16,Male,84.0,19.0,73.0,1.0,Carrier A,$6.89,,Delhi,10.0,857.0,,$78.14,,0.04,Sea,c,175.38
cosmetics,B291105-0001/04,87.5,93.0,328.0,$7200.79,Female,77.0,7.0,8.0,,,,Supplier 5,Kolkata,29.0,923.0,12.0,$39.16,Fail,3.01,Air,routeB,
haircare,B291105-0001/20,77.17,93.0,,$9835.11,Male,99.0,19.0,47.0,5.0,Carrier B,$2.82,Supplier 5,Bangalore,13.0,986.0,29.0,$45.1,Pass,1.16,Air,a,159.62
skincare,B291105-0001/02,67.89,72.0,211.0,$1093.43,Unknown,98.0,,83.0,4.0,Carrier B,$8.98,Supplier 1,Delhi,17.0,887.0,,$99.3,Pending,4.39,Rail,a,876.31
skincare,B291105-0001/36,23.46,10.0,236.0,$5201.04,Unknown,20.0,14.0,19.0,4.0,Carrier C,$8.34,Supplier 5,Chennai,25.0,738.0,20.0,$12.78,Pass,0.85,Air,route_C,284.49
,H237103-0000/00,5.29,21.0,365.0,$4263.63,Unknown,85.0,26.0,,7.0,Carrier B,$7.26,Supplier 5,Bangalore,3.0,206.0,8.0,$79.36,Pass,4.61,,,847.13
cosmetics,C443906-0004/00,24.23,78.0,972.0,$2593.96,Female,3.0,21.0,65.0,3.0,Carrier A,$1.52,,Kolkata,3.0,312.0,15.0,$85.74,Pending,1.85,Rail,C,468.23
cosmetics,C443906-0003/00,31.8,25.0,128.0,$3108.13,Unknown,92.0,13.0,91.0,1.0,Carrier C,$1.3,Supplier 4,Mumbai,23.0,,2.0,$68.47,Fail,3.52,Air,b,995.24
cosmetics,C443906-0002/00,48.68,65.0,250.0,$3044.79,Male,66.0,13.0,51.0,4.0,Carrier B,$5.24,Supplier 5,Kolkata,1.0,121.0,11.0,$67.22,Pass,2.4,Road,routeC,991.73
skincare,C443906-0001/00,43.71,70.0,830.0,$8399.91,Non-binary,97.0,2.0,65.0,,Carrier A,,Supplier 5,Kolkata,2.0,209.0,25.0,$92.8,,2.87,Road,,589.71
skincare,C443818-0030/01,31.2,7.0,912.0,$6251.09,,6.0,3.0,85.0,8.0,Carrier B,$7.05,Supplier 2,Chennai,22.0,479.0,19.0,$98.85,Fail,4.19,Rail,routeA,630.53
cosmetics,C443810-0030/01,65.63,80.0,187.0,$4610.73,,21.0,19.0,57.0,5.0,Carrier C,$2.37,Supplier 3,Kolkata,6.0,861.0,5.0,$99.87,Pass,2.3,Road,route_C,
cosmetics,C403618-0028/01,23.77,50.0,800.0,$5668.44,Male,84.0,22.0,79.0,3.0,Carrier C,$6.03,Supplier 3,Delhi,11.0,227.0,27.0,$64.19,Pass,0.42,Rail,A route,251.07
skincare,C403610-0028/01,83.12,90.0,585.0,$8633.95,Female,13.0,24.0,48.0,4.0,Carrier C,,Supplier 1,Kolkata,12.0,719.0,8.0,,Fail,2.47,Rail,B,586.19
haircare,C403206-0020/01,86.39,,314.0,$5709.52,Female,,14.0,70.0,8.0,,$9.84,Supplier 1,Kolkata,28.0,170.0,19.0,$14.17,Pending,4.76,,routeB,313.15
,C403203-0020/01,84.2,,293.0,$1887.38,Female,57.0,20.0,89.0,,Carrier A,$7.79,Supplier 2,Chennai,16.0,164.0,,$65.91,Pending,4.61,,C,750.11
skincare,C402518-0022/01,10.74,57.0,,$6809.86,Unknown,2.0,26.0,43.0,4.0,Carrier A,$7.3,Supplier 5,Mumbai,12.0,129.0,12.0,$61.28,Pass,,Rail,A route,
cosmetics,C402510-0022/01,79.46,22.0,891.0,$6879.08,Non-binary,48.0,23.0,24.0,6.0,Carrier A,$5.92,Supplier 5,Bangalore,,752.0,17.0,$71.11,Fail,0.07,Road,,523.66
cosmetics,C402018-0026/01,76.71,8.0,454.0,$6609.46,,62.0,10.0,8.0,3.0,Carrier A,$9.62,Supplier 3,Kolkata,,,,$74.51,Pending,2.62,Air,A,898.52
cosmetics,C402018-0024/01,53.42,40.0,24.0,,Female,90.0,23.0,73.0,1.0,Carrier B,$8.29,Supplier 1,Mumbai,,207.0,11.0,$97.51,,4.16,Rail,C route,631.65
haircare,C402010-0026/01,64.18,94.0,181.0,$2910.16,Female,87.0,11.0,47.0,4.0,Carrier B,$9.44,Supplier 4,Bangalore,4.0,394.0,8.0,$49.31,,4.87,Rail,,859.7
cosmetics,C402010-0024/01,86.15,28.0,773.0,$9977.48,Female,36.0,2.0,93.0,,Carrier A,$9.1,Supplier 2,Delhi,14.0,304.0,27.0,$11.33,Pass,1.89,Air,c,290.5
