Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
,SI30063-32,46.84,9.0,278.0,$3811.38,Male,19.0,8.0,82.0,1.0,Carrier A,,Supplier 5,Delhi,24.0,818.0,,$61.51,Pending,0.57,Road,routeA,915.76
cosmetics,SI30063-34,66.43,23.0,26.0,$7869.89,Male,8.0,11.0,96.0,7.0,Carrier A,$1.22,Supplier 1,Mumbai,17.0,213.0,14.0,$57.5,Pass,4.42,Air,routeB,660.27
haircare,SI30306-05,28.55,80.0,,$3387.33,Non-binary,24.0,3.0,85.0,,Carrier C,$1.42,Supplier 4,Delhi,24.0,147.0,19.0,$13.83,Fail,0.78,Road,,600.56
skincare,SI10417,4.03,49.0,518.0,$8339.36,Unknown,50.0,14.0,51.0,5.0,Carrier B,$4.45,Supplier 2,Bangalore,28.0,223.0,20.0,$13.56,Pending,1.48,Road,a,644.79
skincare,SI30306-04,20.73,33.0,,$8779.39,Female,69.0,22.0,58.0,4.0,Carrier A,$9.77,Supplier 4,Mumbai,1.0,235.0,19.0,$73.77,Pass,4.12,Air,a,309.11
haircare,GIF-H170,18.66,,648.0,$5762.89,Non-binary,70.0,17.0,27.0,6.0,Carrier A,$7.81,Supplier 1,Bangalore,26.0,576.0,10.0,$83.07,Fail,4.15,Rail,b,430.17
cosmetics,DO1502,69.09,89.0,33.0,$5341.22,Male,2.0,25.0,45.0,9.0,Carrier B,$7.89,Supplier 3,Bangalore,27.0,490.0,19.0,$49.34,Fail,1.96,Air,B route,744.61
skincare,DO1539,68.51,8.0,387.0,$7504.27,Male,40.0,7.0,67.0,9.0,Carrier A,$1.85,Supplier 4,Delhi,15.0,121.0,9.0,$13.28,Pass,2.09,Air,routeA,657.84
haircare,DO2936-27,74.98,4.0,906.0,$5586.72,Male,,8.0,88.0,3.0,Carrier C,$4.89,Supplier 1,Kolkata,,951.0,,$66.27,Fail,2.1,Sea,B route,788.37
haircare,DO2940,5.24,,285.0,$1446.36,Female,85.0,6.0,69.0,1.0,Carrier C,,Supplier 4,Mumbai,23.0,355.0,23.0,$12.09,Fail,2.29,Rail,route_A,922.57
,DO3005,31.84,,879.0,$8618.35,Non-binary,23.0,27.0,6.0,9.0,Carrier B,$5.86,Supplier 4,Chennai,11.0,695.0,16.0,$34.72,Pass,2.24,Air,C,437.45
skincare,DO3031,47.29,2.0,903.0,$6498.16,Unknown,82.0,2.0,89.0,8.0,Carrier C,$1.42,Supplier 4,Mumbai,,406.0,1.0,$63.25,Fail,0.93,Road,b,448.97
haircare,DO3175,18.61,57.0,266.0,$9179.65,Non-binary,90.0,26.0,,9.0,Carrier B,$2.87,Supplier 2,Mumbai,11.0,,23.0,$48.9,Pass,3.08,Rail,route_A,
skincare,DO3176,65.12,35.0,480.0,$2500.63,Male,2.0,22.0,,9.0,Carrier B,$2.29,Supplier 2,Chennai,5.0,517.0,20.0,$29.04,Pass,2.78,Sea,A,348.51
haircare,DO3177,17.09,12.0,,$7217.8,Male,45.0,6.0,1.0,8.0,Carrier A,$5.48,,Bangalore,23.0,522.0,16.0,$93.22,Pending,3.99,Rail,route_B,329.51
cosmetics,DOAFI273,47.3,46.0,823.0,$3024.07,Male,75.0,9.0,88.0,6.0,Carrier B,,Supplier 5,Mumbai,20.0,,26.0,,Pass,1.03,Sea,route_C,735.6
skincare,DOAFI274,63.74,55.0,799.0,$8599.62,Non-binary,82.0,23.0,13.0,1.0,Carrier B,$8.71,Supplier 2,Kolkata,29.0,231.0,9.0,$55.79,Pass,2.7,Road,,389.29
cosmetics,DOBUL5896,,,113.0,$3209.07,Male,79.0,6.0,59.0,2.0,Carrier A,$8.91,Supplier 1,Delhi,8.0,899.0,27.0,$77.6,Fail,1.21,Road,C route,277.84
haircare,DOBUL7002,69.23,75.0,677.0,$5573.35,Female,93.0,29.0,85.0,8.0,Carrier C,$1.88,Supplier 3,Delhi,2.0,801.0,6.0,$98.44,Pending,2.6,Air,route_B,
cosmetics,DOE4085100MF,9.32,65.0,439.0,$1603.02,Unknown,66.0,25.0,39.0,7.0,Carrier B,$8.83,Supplier 1,Kolkata,12.0,102.0,25.0,$55.08,Pending,0.39,Road,c,547.12
skincare,DOGTP127,55.82,,513.0,$7713.98,Female,76.0,6.0,46.0,2.0,Carrier A,$2.5,Supplier 3,Mumbai,21.0,,12.0,$61.98,,3.24,Rail,routeC,359.78
skincare,DOGTP135,49.28,43.0,122.0,$4592.04,Female,92.0,16.0,10.0,5.0,Carrier B,$8.27,Supplier 3,Kolkata,8.0,307.0,11.0,$65.5,Fail,2.23,Air,routeA,454.3
haircare,DOGTP136,66.01,82.0,903.0,,Non-binary,18.0,1.0,44.0,9.0,Carrier C,$2.98,Supplier 2,Delhi,24.0,395.0,21.0,$15.91,Fail,1.18,,C route,578.69
haircare,DOGTP240,51.21,79.0,787.0,$1297.99,Non-binary,94.0,19.0,20.0,5.0,Carrier B,$9.54,Supplier 1,Bangalore,29.0,697.0,23.0,$74.61,Pending,3.05,Sea,b,402.17
skincare,DOAFI27,84.06,77.0,787.0,$4638.24,Female,30.0,4.0,75.0,9.0,,$8.62,Supplier 1,Kolkata,9.0,910.0,28.0,$10.64,Pending,2.76,Rail,route_B,949.79
skincare,PEZE30W,41.4,70.0,172.0,$3340.9,Female,16.0,4.0,33.0,8.0,Carrier A,$4.87,Supplier 2,Delhi,26.0,326.0,10.0,$25.47,Fail,3.15,Rail,route_A,489.68
cosmetics,PEZK30W,97.91,,60.0,$4429.84,,54.0,11.0,92.0,1.0,Carrier A,$4.3,Supplier 2,,14.0,358.0,16.0,$76.3,Pass,3.61,Rail,b,348.66
skincare,PEZM22,45.78,73.0,723.0,$3909.21,Unknown,62.0,22.0,28.0,4.0,Carrier B,,Supplier 2,Bangalore,,439.0,7.0,$61.02,Fail,2.69,Rail,C route,483.12
haircare,PEZM22W,92.67,31.0,41.0,$9836.92,Unknown,,29.0,18.0,3.0,Carrier A,,Supplier 2,Kolkata,5.0,171.0,22.0,$22.27,Fail,3.11,Rail,routeB,435.47
skincare,BA51150,,57.0,663.0,$4639.71,Non-binary,46.0,17.0,52.0,6.0,Carrier C,$5.67,Supplier 3,Delhi,15.0,423.0,14.0,$47.78,Fail,3.06,Air,C,840.49
cosmetics,BA604108,38.22,19.0,354.0,$9000.85,Male,35.0,21.0,48.0,3.0,Carrier B,,,Chennai,14.0,628.0,10.0,$78.9,Pass,0.7,Road,routeA,320.96
cosmetics,BA604133,93.91,68.0,772.0,$4583.56,Unknown,26.0,5.0,88.0,6.0,Carrier B,$4.19,Supplier 2,Mumbai,12.0,902.0,17.0,$44.8,Pass,0.14,Air,C route,430.73
cosmetics,BA604159N,16.5,49.0,374.0,$6055.69,Female,50.0,23.0,58.0,9.0,Carrier B,,Supplier 1,,10.0,977.0,19.0,$76.5,Pass,2.37,Road,A route,999.47
skincare,BA604194,80.59,8.0,372.0,$9422.52,Non-binary,55.0,4.0,80.0,2.0,Carrier C,$7.46,,Delhi,4.0,114.0,4.0,$76.83,Pending,1.62,Sea,routeB,375.72
cosmetics,BA60476,10.1,63.0,648.0,$2086.9,Male,22.0,20.0,34.0,9.0,Carrier C,$3.19,Supplier 5,Kolkata,27.0,527.0,6.0,$51.74,Fail,4.26,Road,b,
skincare,BA605133,38.78,47.0,389.0,$8626.09,Male,91.0,20.0,56.0,4.0,Carrier B,$9.55,Supplier 3,Bangalore,17.0,950.0,3.0,$54.6,Pass,4.3,Air,C route,196.64
,BA60576,36.68,98.0,328.0,$3479.69,Unknown,28.0,14.0,99.0,,Carrier B,,Supplier 5,Delhi,25.0,713.0,24.0,,Fail,1.02,Road,A,434.69
,BA606108,26.42,87.0,,$2651.22,Non-binary,9.0,1.0,80.0,1.0,Carrier B,$9.1,Supplier 3,Chennai,13.0,,22.0,$32.63,,0.28,Air,b,120.36
cosmetics,BA606133,20.74,57.0,562.0,$2172.56,Unknown,20.0,8.0,61.0,4.0,Carrier C,$5.4,Supplier 4,Delhi,18.0,200.0,25.0,$21.13,Fail,3.36,Air,C route,514.83
cosmetics,BA606159,19.36,51.0,628.0,$4488.83,Unknown,15.0,28.0,22.0,1.0,Carrier B,$4.65,Supplier 4,Delhi,,981.0,3.0,$63.32,Pass,1.99,Sea,B route,983.84
haircare,BA606159N,42.71,32.0,,$2890.48,Male,1.0,10.0,8.0,3.0,Carrier A,,Supplier 2,Mumbai,23.0,368.0,14.0,$21.95,Fail,4.27,Rail,a,202.44
skincare,BA607108,66.83,47.0,816.0,$1930.83,Female,67.0,26.0,33.0,9.0,Carrier B,$3.07,Supplier 5,Chennai,20.0,737.0,20.0,$13.21,Pending,0.75,Sea,A,317.98
cosmetics,BA607133,80.97,46.0,197.0,$5435.83,Male,6.0,7.0,17.0,6.0,Carrier A,$4.68,Supplier 5,Chennai,26.0,968.0,7.0,$80.07,Pass,1.14,Air,B route,166.68
cosmetics,BA607159,29.0,92.0,89.0,$1392.86,Male,73.0,16.0,33.0,8.0,Carrier B,$1.75,Supplier 4,Kolkata,,727.0,18.0,,Fail,2.12,Air,route_A,
haircare,BA607194,3.02,90.0,,$1599.11,,2.0,9.0,93.0,2.0,Carrier C,$1.53,Supplier 4,Delhi,7.0,831.0,3.0,$70.21,Pending,4.99,Air,C,
haircare,BA60776,46.46,46.0,686.0,$1409.09,Female,74.0,,26.0,3.0,Carrier C,,,Bangalore,23.0,312.0,8.0,$42.14,Pass,2.56,Rail,a,545.12
haircare,BA609108,38.77,97.0,261.0,$5996.85,Female,61.0,15.0,49.0,,Carrier B,$3.48,Supplier 1,Delhi,13.0,704.0,7.0,$14.47,Pending,,Rail,route_C,273.17
cosmetics,BA609133,90.05,64.0,739.0,$5819.12,Unknown,16.0,,61.0,7.0,Carrier B,$1.83,Supplier 3,Chennai,20.0,820.0,28.0,$44.53,Pending,0.58,Sea,route_A,806.98
cosmetics,BA609159,55.65,30.0,701.0,$5533.4,Male,71.0,14.0,,6.0,Carrier A,$2.44,Supplier 3,Mumbai,3.0,603.0,7.0,$63.9,Pass,0.96,,,808.37
cosmetics,BA60976,61.33,,490.0,$8327.83,Unknown,70.0,1.0,80.0,4.0,Carrier C,$6.39,Supplier 3,Mumbai,14.0,454.0,8.0,$49.71,Pass,4.49,Air,C route,692.52
cosmetics,BA60989,47.34,61.0,888.0,,Male,28.0,3.0,72.0,4.0,Carrier A,$3.74,Supplier 4,Mumbai,13.0,618.0,5.0,$83.56,Pass,3.56,Road,C route,655.38
cosmetics,BA610108,84.76,74.0,799.0,$4512.05,Female,84.0,20.0,37.0,6.0,Carrier C,$4.85,Supplier 2,Bangalore,22.0,832.0,27.0,$60.95,Pass,1.62,Rail,B,578.41
haircare,BA61476,78.11,70.0,912.0,$3147.82,Male,44.0,16.0,84.0,7.0,Carrier A,$1.59,Supplier 2,Delhi,24.0,212.0,19.0,$32.37,Pass,0.38,Road,B route,594.41
skincare,BA625763,50.84,,799.0,$4555.53,Male,85.0,15.0,37.0,2.0,Carrier A,$2.87,Supplier 3,Kolkata,3.0,683.0,14.0,$97.79,Fail,0.29,Air,routeC,336.21
cosmetics,BA625893,44.54,19.0,41.0,$5306.75,Non-binary,59.0,26.0,17.0,,Carrier C,$8.34,Supplier 3,Bangalore,24.0,164.0,1.0,,Fail,,Sea,,607.42
skincare,BA631159,42.39,26.0,235.0,$6361.17,Unknown,41.0,25.0,18.0,7.0,Carrier C,$8.73,Supplier 3,Bangalore,15.0,,3.0,$10.51,Pending,1.23,Road,,608.06
haircare,BA631194,93.99,32.0,931.0,,Non-binary,18.0,3.0,54.0,6.0,Carrier A,$1.43,Supplier 2,Bangalore,18.0,190.0,24.0,$82.41,,0.25,Road,A route,534.48
haircare,BA63176,23.02,44.0,240.0,$8176.3,Female,23.0,,56.0,7.0,Carrier B,$4.27,Supplier 3,Mumbai,17.0,287.0,21.0,$59.99,Pass,4.27,Rail,A route,509.15
haircare,BA63189,72.38,50.0,785.0,$5071.61,Female,74.0,11.0,59.0,9.0,Carrier B,$1.37,,Mumbai,16.0,813.0,18.0,$15.27,Pass,3.5,Rail,routeA,655.44
skincare,BA6320893,32.25,2.0,725.0,$8462.44,Unknown,,2.0,27.0,6.0,Carrier B,$2.09,,Chennai,23.0,337.0,16.0,$57.7,Pass,0.39,,C route,268.27
skincare,BA6321334,18.01,18.0,936.0,$5130.94,Unknown,82.0,10.0,81.0,,,$5.91,Supplier 1,Kolkata,,304.0,28.0,$41.52,Pending,0.46,Sea,B,212.2
,BA6321948,88.77,48.0,433.0,,Female,39.0,23.0,47.0,,Carrier A,$5.04,Supplier 4,Chennai,14.0,925.0,,$62.19,,,Road,b,254.57
skincare,BA652108,98.4,90.0,715.0,$8329.92,Female,59.0,9.0,88.0,5.0,Carrier A,,Supplier 2,Chennai,28.0,239.0,8.0,$61.25,Fail,2.5,Rail,A route,190.27
skincare,BA652159,36.87,20.0,226.0,$2577.32,Unknown,4.0,16.0,83.0,1.0,Carrier A,$9.02,Supplier 3,Mumbai,12.0,,15.0,,Fail,4.21,Road,routeA,549.46
skincare,FE321506,,28.0,942.0,$6941.04,Unknown,67.0,7.0,33.0,9.0,Carrier C,$3.42,Supplier 2,Delhi,21.0,296.0,,$24.58,Fail,2.97,Road,A,961.36
cosmetics,FE67120,90.17,83.0,47.0,$5305.32,Unknown,11.0,25.0,81.0,6.0,Carrier C,$4.26,Supplier 3,Bangalore,13.0,887.0,27.0,$94.88,Fail,3.09,Road,B,651.97
skincare,FE7120,72.4,28.0,902.0,$8566.12,Non-binary,11.0,14.0,50.0,2.0,Carrier C,$1.58,Supplier 4,Mumbai,,765.0,9.0,$92.91,Fail,0.73,,,427.25
cosmetics,FE7150,67.29,65.0,67.0,$1610.27,Female,66.0,3.0,67.0,9.0,Carrier C,$4.07,Supplier 3,,,838.0,8.0,$54.39,Pending,3.23,Air,routeA,868.45
haircare,FE7200,42.11,51.0,,$4962.73,Female,48.0,22.0,98.0,9.0,Carrier B,$1.63,Supplier 5,Delhi,21.0,130.0,22.0,$93.55,Pass,3.38,Road,b,140.14
cosmetics,PE80470,52.68,,,$3780.76,Male,85.0,13.0,77.0,9.0,Carrier C,$7.46,Supplier 2,Delhi,15.0,309.0,2.0,$20.18,Pending,3.47,Air,A route,699.37
skincare,PE80770,14.26,79.0,160.0,$2480.6,Male,,21.0,53.0,8.0,Carrier A,$3.55,Supplier 3,Delhi,25.0,873.0,21.0,$52.97,Fail,1.41,,C route,433.8
haircare,PE80789,6.77,88.0,742.0,$6252.08,Female,55.0,1.0,35.0,3.0,Carrier B,$7.6,Supplier 5,Bangalore,27.0,468.0,25.0,$21.99,Pass,4.48,Road,a,569.64
,PE8567108,52.3,58.0,,$6527.07,Male,47.0,10.0,49.0,7.0,Carrier A,$4.28,Supplier 5,Delhi,17.0,284.0,28.0,$79.76,Pass,,Road,C,207.51
skincare,PE856789,54.61,,628.0,$1018.27,Unknown,53.0,,,2.0,Carrier B,$6.86,Supplier 5,Bangalore,23.0,296.0,26.0,$20.99,Fail,1.88,Sea,route_A,861.2
haircare,ROBRESP150,69.5,78.0,104.0,$1161.4,Unknown,95.0,28.0,1.0,5.0,Carrier C,$5.65,Supplier 1,Mumbai,21.0,275.0,18.0,$53.3,Pass,3.71,,route_B,410.29
,ROBRESP200,52.36,15.0,305.0,,Non-binary,,24.0,62.0,8.0,Carrier A,$4.4,Supplier 3,Mumbai,10.0,,1.0,$67.65,Pass,2.19,Road,routeB,545.7
cosmetics,BA606194,74.74,60.0,,$6628.63,Unknown,84.0,3.0,94.0,3.0,Carrier B,$7.16,Supplier 2,Chennai,29.0,570.0,10.0,$56.9,Fail,2.6,Sea,B,287.54
haircare,PE804108,65.78,4.0,519.0,$5753.84,Non-binary,47.0,22.0,74.0,8.0,Carrier A,$1.8,Supplier 1,Chennai,5.0,169.0,15.0,$32.2,Pending,2.81,Sea,route_C,103.7
haircare,BA604108N,46.08,68.0,812.0,$7124.71,Non-binary,81.0,18.0,74.0,9.0,Carrier A,$2.21,Supplier 4,Mumbai,26.0,353.0,10.0,$47.53,Pass,0.11,Road,A,642.47
skincare,DOGW353Z,87.81,,840.0,$7726.96,Male,64.0,20.0,84.0,6.0,Carrier B,$8.36,Supplier 2,Chennai,29.0,794.0,12.0,$80.58,Fail,2.5,Sea,c,991.96
cosmetics,DOEXGPGII,40.69,51.0,62.0,$1591.25,Non-binary,62.0,28.0,10.0,9.0,Carrier B,$2.81,Supplier 3,Chennai,3.0,459.0,27.0,$31.33,Fail,1.1,Air,route_C,344.79
haircare,DOEXGPPII,84.76,38.0,441.0,$6802.01,Unknown,59.0,4.0,36.0,7.0,Carrier C,$8.36,Supplier 1,Bangalore,4.0,976.0,,$18.79,Fail,2.4,Rail,routeA,731.22
skincare,DO2978-27,72.71,57.0,716.0,$5528.71,Non-binary,24.0,,24.0,5.0,Carrier A,$1.98,,Kolkata,2.0,417.0,26.0,$89.17,Pending,0.39,Road,,
cosmetics,DOCONO,23.74,60.0,214.0,$3796.41,Unknown,26.0,3.0,51.0,8.0,,$8.91,Supplier 1,Bangalore,22.0,471.0,2.0,$23.56,Fail,0.64,Sea,,325.64
cosmetics,DOFER188,76.39,60.0,310.0,$3648.99,Unknown,17.0,8.0,58.0,,Carrier B,$4.61,Supplier 5,Delhi,28.0,655.0,2.0,$23.8,Pending,2.35,Sea,C,219.72
skincare,OBPP30B6,32.3,62.0,671.0,$5787.67,Male,80.0,7.0,71.0,1.0,Carrier B,$5.15,Supplier 2,Kolkata,20.0,600.0,21.0,$75.71,Pass,0.65,Sea,routeC,724.55
cosmetics,OBPP42B6,33.72,38.0,515.0,$5223.68,Non-binary,2.0,3.0,63.0,7.0,Carrier C,$2.84,,Bangalore,3.0,277.0,5.0,$22.66,Pending,4.36,Sea,route_A,886.9
haircare,OBPGS,90.97,62.0,,$2519.85,Unknown,99.0,23.0,70.0,9.0,Carrier A,$7.08,Supplier 4,Bangalore,24.0,109.0,5.0,$46.07,Pass,4.38,Sea,a,173.46
,OB500PO,49.11,4.0,417.0,$8106.35,Male,10.0,16.0,34.0,8.0,Carrier B,$6.65,Supplier 3,Chennai,,429.0,18.0,$17.57,Fail,3.66,Sea,A route,528.67
cosmetics,OB10410,37.2,66.0,437.0,$9359.02,Non-binary,14.0,6.0,21.0,,Carrier A,$4.77,Supplier 2,Kolkata,7.0,223.0,15.0,$62.68,Fail,4.04,Road,,909.69
skincare,OB10800,52.67,37.0,164.0,$3392.98,Male,94.0,6.0,26.0,1.0,Carrier A,$8.82,Supplier 2,Kolkata,20.0,667.0,5.0,$90.97,Pending,3.84,Sea,,543.51
,OB20400,23.82,51.0,471.0,$1173.08,Female,,16.0,14.0,,,,Supplier 1,Mumbai,28.0,960.0,7.0,$39.21,Fail,1.8,,,901.87
cosmetics,TT872043,92.98,93.0,942.0,$3640.81,Unknown,,14.0,,9.0,Carrier A,$1.19,Supplier 5,Kolkata,25.0,874.0,12.0,$82.97,Fail,2.66,Air,A route,865.3
haircare,AKAFC20,56.95,87.0,622.0,$3073.59,Male,28.0,29.0,43.0,3.0,Carrier B,$8.3,Supplier 1,Chennai,9.0,815.0,12.0,$24.7,Pass,0.56,Sea,route_C,561.94
,AKAFC32,,10.0,,$4585.08,Female,,27.0,19.0,2.0,Carrier B,$7.87,,Bangalore,21.0,900.0,8.0,$34.92,Fail,0.65,Air,,198.97
haircare,AKAHNS25,19.38,55.0,403.0,$9206.82,Non-binary,51.0,12.0,,7.0,,,Supplier 4,Kolkata,13.0,,21.0,$49.86,Fail,2.99,Air,a,502.54
cosmetics,AKAHNS32,97.36,99.0,797.0,$9452.95,Non-binary,54.0,5.0,74.0,,Carrier C,$7.57,Supplier 1,Kolkata,27.0,738.0,6.0,$94.78,Fail,0.35,Road,route_B,844.94
,AKAHNT20,13.47,,783.0,$8575.11,Unknown,94.0,,80.0,5.0,Carrier B,$3.1,Supplier 1,Delhi,,375.0,,,Pass,1.39,Rail,,531.32
cosmetics,AKAMC25,85.61,76.0,810.0,$7382.48,Female,33.0,5.0,98.0,,Carrier A,$6.18,Supplier 5,Delhi,25.0,130.0,27.0,$27.58,Pass,4.27,Air,,148.48
haircare,AKASC15,72.3,92.0,816.0,$7561.52,Female,,15.0,94.0,4.0,Carrier A,$8.05,Supplier 3,Chennai,11.0,839.0,24.0,$56.48,,0.09,Road,B route,321.85
cosmetics,AKASC40,88.1,11.0,626.0,$9603.37,Non-binary,29.0,,17.0,2.0,Carrier C,$9.11,Supplier 4,,22.0,957.0,21.0,$43.59,Fail,1.85,Rail,b,
haircare,AKUF2520,10.52,75.0,441.0,$2709.51,Unknown,59.0,29.0,29.0,5.0,Carrier C,$6.65,Supplier 3,Mumbai,28.0,116.0,1.0,$25.31,Pending,2.9,Road,C route,152.94
haircare,BBCMM,74.36,22.0,631.0,$4585.74,Non-binary,81.0,4.0,57.0,9.0,Carrier C,$9.59,,Kolkata,28.0,604.0,24.0,,Pass,2.9,Air,A,997.8
cosmetics,HID80,52.99,71.0,601.0,$2411.74,,14.0,18.0,38.0,4.0,Carrier B,$3.03,Supplier 2,Chennai,21.0,707.0,8.0,$10.17,Pending,1.92,Road,a,668.59
cosmetics,HIDC120,57.19,21.0,699.0,$3482.01,Female,11.0,2.0,24.0,7.0,Carrier C,$3.11,,Kolkata,14.0,231.0,27.0,$38.79,Fail,4.54,Sea,route_B,684.47
skincare,HIDC80,82.82,79.0,943.0,$8380.1,Non-binary,54.0,8.0,63.0,7.0,Carrier C,$5.76,Supplier 3,Kolkata,22.0,252.0,19.0,$78.83,,,Air,a,270.93
cosmetics,HIDRG100,58.43,68.0,344.0,$3401.84,Unknown,78.0,13.0,,9.0,Carrier B,$8.37,Supplier 4,Kolkata,18.0,482.0,10.0,$63.21,Pass,4.75,Rail,routeA,375.04
haircare,HIDRG120,35.84,75.0,16.0,$9034.18,Male,16.0,7.0,89.0,4.0,Carrier A,$5.8,Supplier 4,Chennai,,491.0,14.0,$11.07,,4.08,Road,routeA,932.56
haircare,SI10343,69.7,18.0,,$1372.57,Male,76.0,4.0,94.0,5.0,Carrier B,$4.2,Supplier 4,Kolkata,18.0,918.0,19.0,$85.47,Fail,0.78,Rail,B,689.55
skincare,PA111200,28.91,83.0,839.0,$9324.98,Non-binary,27.0,6.0,96.0,7.0,Carrier A,$4.49,Supplier 1,Delhi,22.0,452.0,27.0,$62.42,Pending,2.86,Sea,A,534.57
skincare,401105500002,40.03,78.0,675.0,$2931.71,Female,44.0,28.0,70.0,8.0,,$7.24,Supplier 1,Delhi,26.0,369.0,26.0,$46.37,Pass,1.16,Road,c,666.02
haircare,401105000003,77.15,74.0,272.0,$5338.02,Male,59.0,17.0,51.0,6.0,Carrier A,$7.71,Supplier 1,Chennai,8.0,596.0,29.0,$82.72,Pending,1.1,,routeB,833.85
skincare,401105000005,98.96,49.0,950.0,,,78.0,4.0,80.0,3.0,Carrier C,$8.29,Supplier 4,Mumbai,,591.0,15.0,$71.89,Fail,3.9,Sea,B,894.65
skincare,401105500005,24.57,53.0,881.0,$5544.7,Female,53.0,,50.0,7.0,Carrier A,$1.99,Supplier 5,Bangalore,9.0,,15.0,$59.94,Pending,2.27,,,704.37
,401104500010,66.16,99.0,744.0,$4823.72,Unknown,73.0,2.0,54.0,2.0,Carrier A,$2.87,Supplier 3,Delhi,26.0,763.0,29.0,$94.66,Pass,4.3,Air,b,150.38
cosmetics,C8402,60.59,35.0,261.0,$6437.89,Unknown,50.0,23.0,93.0,9.0,Carrier A,$5.82,Supplier 2,Delhi,27.0,510.0,5.0,$94.12,Pending,4.31,Rail,route_C,958.52
cosmetics,CFF33,60.96,45.0,578.0,$8447.95,Non-binary,25.0,18.0,62.0,1.0,Carrier A,$5.07,Supplier 2,Delhi,3.0,370.0,20.0,$10.94,Fail,3.88,Air,B route,708.85
cosmetics,C8404,49.7,21.0,900.0,$9742.43,Unknown,87.0,18.0,6.0,,Carrier B,$3.58,Supplier 5,Kolkata,13.0,751.0,3.0,$29.41,Pass,0.53,Rail,b,935.92
skincare,CFS22,18.08,64.0,601.0,$6659.74,,,22.0,14.0,2.0,Carrier A,,Supplier 1,Chennai,11.0,963.0,18.0,$62.61,Pending,2.43,,A,472.65
haircare,CTF73,21.15,86.0,510.0,$9658.31,Non-binary,63.0,16.0,7.0,2.0,Carrier B,$4.36,Supplier 3,Bangalore,14.0,478.0,2.0,$23.66,Pending,1.45,Rail,a,933.83
haircare,CD001,54.12,10.0,969.0,$3579.78,Male,25.0,9.0,17.0,3.0,Carrier A,$5.27,Supplier 5,Kolkata,17.0,740.0,5.0,$53.87,Pending,,Road,route_A,275.43
haircare,CTS22,73.08,30.0,,$3772.02,Female,8.0,,24.0,4.0,Carrier B,$1.25,Supplier 4,Chennai,13.0,217.0,7.0,$49.19,Pending,0.87,Road,B route,638.07
skincare,CTF03,18.89,60.0,634.0,$6091.12,Unknown,71.0,8.0,,8.0,Carrier A,,Supplier 1,Bangalore,,788.0,14.0,$50.37,Fail,3.8,Road,,177.98
haircare,CD004,73.71,79.0,36.0,,Male,64.0,8.0,2.0,3.0,,$6.18,Supplier 1,Kolkata,,716.0,8.0,$14.92,Pass,4.58,Sea,route_B,663.06
haircare,CTF75,77.11,91.0,,$9526.38,Male,49.0,29.0,18.0,1.0,Carrier B,$2.92,Supplier 3,Mumbai,,542.0,14.0,$22.89,Fail,4.37,Rail,B,
haircare,C8301,,61.0,877.0,$7441.51,Female,90.0,28.0,40.0,,Carrier C,$9.61,Supplier 1,,23.0,310.0,20.0,$34.67,Pending,2.86,Rail,A route,248.52
skincare,C8323,92.4,,114.0,$1333.19,Male,11.0,26.0,84.0,1.0,,$5.76,Supplier 5,Kolkata,5.0,589.0,25.0,$49.0,Pending,1.17,Air,routeB,792.44
skincare,EB210,52.53,76.0,202.0,$5209.6,Male,20.0,13.0,92.0,2.0,,$5.54,Supplier 1,Bangalore,28.0,671.0,4.0,$51.91,Pending,4.65,,route_C,743.19
haircare,C8702,28.26,64.0,629.0,$9049.04,Unknown,58.0,21.0,6.0,4.0,Carrier B,,,Bangalore,1.0,,28.0,$55.42,Pass,2.79,Air,C,923.07
cosmetics,EB215,49.24,70.0,599.0,$2313.1,,38.0,19.0,88.0,4.0,Carrier B,$6.22,Supplier 3,Delhi,29.0,151.0,2.0,$25.11,Pending,2.73,Rail,A route,878.0
haircare,EB217,7.82,82.0,151.0,$2844.44,,53.0,10.0,80.0,9.0,Carrier A,$2.66,Supplier 4,Delhi,19.0,275.0,7.0,$25.6,Pass,0.93,Sea,B route,
cosmetics,CD003,51.8,12.0,437.0,$7078.96,Female,11.0,14.0,30.0,3.0,Carrier B,$8.81,Supplier 1,Delhi,11.0,653.0,7.0,$58.41,Pass,4.63,Air,route_C,494.89
cosmetics,EB216,97.91,80.0,,$4438.15,Female,16.0,4.0,67.0,1.0,Carrier B,$3.9,Supplier 4,,25.0,,16.0,,Pass,4.65,Road,route_C,949.97
,CFF12,30.99,10.0,868.0,$9493.87,Male,73.0,16.0,19.0,4.0,Carrier A,$9.15,Supplier 5,,9.0,135.0,22.0,$61.98,,2.0,Sea,A route,466.68
skincare,C8403,4.17,64.0,492.0,$2395.42,Non-binary,7.0,5.0,10.0,9.0,Carrier B,,Supplier 1,Kolkata,6.0,693.0,15.0,$85.95,,2.68,Road,C,234.79
haircare,CB030,67.65,38.0,783.0,$6903.12,Unknown,12.0,24.0,,6.0,Carrier A,$7.51,Supplier 5,Mumbai,16.0,858.0,12.0,$73.36,Pending,3.82,Air,routeB,100.38
